,trial_0,trial_1,trial_2,trial_3,trial_4
0,2.23441219329834,2.183608293533325,2.1716041564941406,2.333106517791748,2.221592426300049
1,2.227263927459717,2.1767172813415527,2.1652414798736572,2.3202178478240967,2.2155137062072754
2,2.2208657264709473,2.1701126098632812,2.159148931503296,2.307786703109741,2.20949649810791
3,2.214562177658081,2.164083957672119,2.1533613204956055,2.295942783355713,2.2036476135253906
4,2.2084641456604004,2.158076047897339,2.147972822189331,2.2846412658691406,2.198085069656372
5,2.2028284072875977,2.152860164642334,2.142763376235962,2.2737088203430176,2.1925222873687744
6,2.197406768798828,2.1479508876800537,2.138154983520508,2.26328444480896,2.187040090560913
7,2.1920480728149414,2.1432876586914062,2.133807897567749,2.2532927989959717,2.181766986846924
8,2.1869378089904785,2.138791799545288,2.1295695304870605,2.2439043521881104,2.176698684692383
9,2.18206787109375,2.1346628665924072,2.1256282329559326,2.234938859939575,2.1717638969421387
10,2.1775078773498535,2.130695104598999,2.1220428943634033,2.2262465953826904,2.1670525074005127
11,2.173032760620117,2.126995801925659,2.1186554431915283,2.217864513397217,2.162309169769287
12,2.1687068939208984,2.123425006866455,2.115360736846924,2.2099862098693848,2.1579246520996094
13,2.1646645069122314,2.1199169158935547,2.1122853755950928,2.2021872997283936,2.153543472290039
14,2.160581111907959,2.1167922019958496,2.109334707260132,2.1949257850646973,2.149496555328369
15,2.1566123962402344,2.113478183746338,2.1067147254943848,2.1879525184631348,2.145493984222412
16,2.152967691421509,2.1107308864593506,2.1040804386138916,2.1812875270843506,2.1416375637054443
17,2.149320602416992,2.1079206466674805,2.101677417755127,2.1749472618103027,2.1379523277282715
18,2.145772695541382,2.105156421661377,2.099381923675537,2.168806791305542,2.134343385696411
19,2.1423325538635254,2.102587938308716,2.0971293449401855,2.163005828857422,2.13102650642395
20,2.1389341354370117,2.099977493286133,2.095162868499756,2.1573879718780518,2.127642869949341
21,2.135843515396118,2.0976338386535645,2.0932276248931885,2.15214204788208,2.1245334148406982
22,2.1327016353607178,2.095226764678955,2.091437816619873,2.1470837593078613,2.1215109825134277
23,2.1297409534454346,2.0931413173675537,2.08971905708313,2.1421568393707275,2.118643283843994
24,2.1269149780273438,2.090963840484619,2.088103771209717,2.137606382369995,2.115879774093628
25,2.1241278648376465,2.0891103744506836,2.086543083190918,2.1332035064697266,2.113250732421875
26,2.121527910232544,2.0871834754943848,2.0851387977600098,2.1291041374206543,2.1108803749084473
27,2.118908166885376,2.0853705406188965,2.0837981700897217,2.1250386238098145,2.1084494590759277
28,2.1165857315063477,2.0835981369018555,2.0826101303100586,2.1212661266326904,2.106157064437866
29,2.114170551300049,2.082059383392334,2.0815141201019287,2.117648124694824,2.10406494140625
30,2.111947774887085,2.0806431770324707,2.080387592315674,2.114284038543701,2.1020491123199463
31,2.1098811626434326,2.0791475772857666,2.0794036388397217,2.111044406890869,2.100112199783325
32,2.107893228530884,2.0778605937957764,2.0784599781036377,2.107992649078369,2.0982728004455566
33,2.105922222137451,2.076688766479492,2.0775818824768066,2.10513973236084,2.0965285301208496
34,2.104172468185425,2.075666904449463,2.0767979621887207,2.1023497581481934,2.094855308532715
35,2.1023972034454346,2.0745904445648193,2.076014518737793,2.0997982025146484,2.093393087387085
36,2.100806713104248,2.0735573768615723,2.07531476020813,2.0974173545837402,2.0918781757354736
37,2.0991804599761963,2.072719097137451,2.0746045112609863,2.095099925994873,2.0904815196990967
38,2.0976550579071045,2.071969509124756,2.073976993560791,2.0929675102233887,2.0891804695129395
39,2.0962390899658203,2.0711145401000977,2.073305606842041,2.0909836292266846,2.087890863418579
40,2.0948843955993652,2.0704126358032227,2.0727384090423584,2.089090347290039,2.0866713523864746
41,2.0935516357421875,2.0696990489959717,2.072039842605591,2.0873186588287354,2.0854954719543457
42,2.092317819595337,2.069060802459717,2.0714833736419678,2.08561372756958,2.0843915939331055
43,2.091148853302002,2.068465232849121,2.0709023475646973,2.0840346813201904,2.083339214324951
