,trial_0,trial_1,trial_2,trial_3,trial_4
0,1.7793340682983398,1.8714736700057983,1.7869093418121338,1.8095359802246094,1.8131656646728516
1,1.772870421409607,1.8634153604507446,1.7799030542373657,1.802294373512268,1.8059253692626953
2,1.7664753198623657,1.8554422855377197,1.7729676961898804,1.7951329946517944,1.7987635135650635
3,1.760148286819458,1.847555160522461,1.7661033868789673,1.788051962852478,1.7916796207427979
4,1.7538902759552002,1.8397550582885742,1.759311318397522,1.7810524702072144,1.784676194190979
5,1.7477010488510132,1.832042932510376,1.75259268283844,1.7741354703903198,1.7777528762817383
6,1.7415815591812134,1.8244189023971558,1.7459465265274048,1.7673014402389526,1.7709095478057861
7,1.735531210899353,1.8168833255767822,1.7393754720687866,1.760549545288086,1.7641476392745972
8,1.7295502424240112,1.8094370365142822,1.7328786849975586,1.7538824081420898,1.7574669122695923
9,1.7236378192901611,1.802080512046814,1.7264572381973267,1.7472978830337524,1.750867486000061
10,1.7177942991256714,1.7948137521743774,1.7201107740402222,1.7407976388931274,1.7443498373031616
11,1.712019920349121,1.787636160850525,1.7138408422470093,1.734379768371582,1.737913727760315
12,1.706313133239746,1.7805489301681519,1.7076467275619507,1.7280460596084595,1.731558084487915
13,1.7006744146347046,1.773551344871521,1.7015284299850464,1.7217944860458374,1.7252838611602783
14,1.6951035261154175,1.766643762588501,1.695486068725586,1.7156257629394531,1.7190903425216675
15,1.689599871635437,1.759825587272644,1.6895198822021484,1.7095383405685425,1.7129770517349243
16,1.6841617822647095,1.7530962228775024,1.6836299896240234,1.7035316228866577,1.7069435119628906
17,1.6787903308868408,1.746455430984497,1.6778154373168945,1.6976053714752197,1.70098876953125
18,1.673484206199646,1.7399028539657593,1.6720761060714722,1.6917580366134644,1.6951121091842651
19,1.668243408203125,1.7334378957748413,1.666411280632019,1.6859893798828125,1.689313530921936
20,1.6630668640136719,1.7270605564117432,1.6608208417892456,1.6802974939346313,1.6835914850234985
21,1.6579538583755493,1.720768928527832,1.6553035974502563,1.6746834516525269,1.6779447793960571
22,1.6529043912887573,1.7145639657974243,1.6498596668243408,1.669144630432129,1.6723734140396118
23,1.6479170322418213,1.70844304561615,1.644487738609314,1.6636797189712524,1.6668758392333984
24,1.6429919004440308,1.7024065256118774,1.6391870975494385,1.6582882404327393,1.6614513397216797
25,1.638127326965332,1.6964529752731323,1.6339569091796875,1.6529697179794312,1.6560989618301392
26,1.63332200050354,1.690581202507019,1.6287965774536133,1.6477222442626953,1.6508172750473022
27,1.628577470779419,1.6847906112670898,1.6237049102783203,1.6425447463989258,1.6456053256988525
28,1.6238902807235718,1.6790800094604492,1.6186808347702026,1.6374361515045166,1.6404622793197632
29,1.6192611455917358,1.6734488010406494,1.6137226819992065,1.6323951482772827,1.6353864669799805
30,1.6146882772445679,1.667894959449768,1.6088306903839111,1.6274207830429077,1.6303776502609253
31,1.610170602798462,1.662418007850647,1.6040033102035522,1.6225115060806274,1.6254342794418335
32,1.6057080030441284,1.6570161581039429,1.5992388725280762,1.6176666021347046,1.6205555200576782
33,1.6012983322143555,1.651688575744629,1.5945371389389038,1.6128851175308228,1.6157400608062744
34,1.5969418287277222,1.6464338302612305,1.5898964405059814,1.6081650257110596,1.6109867095947266
35,1.5926369428634644,1.641251564025879,1.585315227508545,1.6035054922103882,1.6062945127487183
36,1.5883821249008179,1.636138916015625,1.5807932615280151,1.598905086517334,1.6016628742218018
37,1.584177017211914,1.6310964822769165,1.576328992843628,1.5943634510040283,1.5970898866653442
38,1.5800201892852783,1.6261205673217773,1.5719212293624878,1.5898789167404175,1.5925750732421875
39,1.5759111642837524,1.6212116479873657,1.5675684213638306,1.5854500532150269,1.5881168842315674
40,1.5718482732772827,1.616368293762207,1.5632706880569458,1.5810760259628296,1.5837153196334839
41,1.56783127784729,1.6115894317626953,1.559025764465332,1.5767550468444824,1.5793675184249878
42,1.563858985900879,1.606872797012329,1.554832935333252,1.572487473487854,1.5750731229782104
43,1.5599300861358643,1.602217674255371,1.55069100856781,1.5682708024978638,1.570831537246704
44,1.5560435056686401,1.5976228713989258,1.5465987920761108,1.5641045570373535,1.566641092300415
45,1.5521992444992065,1.5930875539779663,1.542555809020996,1.5599879026412964,1.5625009536743164
46,1.5483959913253784,1.588609218597412,1.5385605096817017,1.5559190511703491,1.5584100484848022
47,1.5446319580078125,1.5841883420944214,1.5346118211746216,1.5518970489501953,1.5543675422668457
48,1.5409082174301147,1.579822063446045,1.5307092666625977,1.547922134399414,1.550371766090393
49,1.537221908569336,1.5755102634429932,1.526850938796997,1.5439913272857666,1.5464226007461548
50,1.5335736274719238,1.5712515115737915,1.5230365991592407,1.5401055812835693,1.5425176620483398
51,1.529962182044983,1.5670443773269653,1.519265055656433,1.536263346672058,1.5386569499969482
52,1.526386022567749,1.562888741493225,1.515535593032837,1.5324628353118896,1.5348396301269531
53,1.52284574508667,1.5587822198867798,1.5118473768234253,1.5287038087844849,1.5310643911361694
54,1.519339919090271,1.5547243356704712,1.5081984996795654,1.524985671043396,1.5273298025131226
55,1.5158674716949463,1.5507138967514038,1.5045899152755737,1.5213069915771484,1.523635745048523
56,1.5124281644821167,1.5467504262924194,1.5010191202163696,1.517667293548584,1.519980788230896
57,1.509021520614624,1.5428318977355957,1.4974857568740845,1.5140657424926758,1.5163648128509521
58,1.5056462287902832,1.538957953453064,1.4939895868301392,1.510501503944397,1.5127862691879272
59,1.5023019313812256,1.5351282358169556,1.4905297756195068,1.506974220275879,1.5092442035675049
60,1.4989885091781616,1.5313405990600586,1.487105131149292,1.5034818649291992,1.5057381391525269
61,1.4957044124603271,1.5275944471359253,1.4837144613265991,1.5000252723693848,1.5022673606872559
62,1.4924497604370117,1.5238896608352661,1.4803580045700073,1.4966025352478027,1.498830795288086
63,1.4892239570617676,1.5202244520187378,1.477034568786621,1.4932141304016113,1.4954280853271484
64,1.4860259294509888,1.5165988206863403,1.4737441539764404,1.4898581504821777,1.4920587539672852
65,1.4828557968139648,1.513010859489441,1.4704850912094116,1.486534833908081,1.4887211322784424
66,1.4797123670578003,1.509460687637329,1.4672573804855347,1.4832428693771362,1.4854158163070679
67,1.4765950441360474,1.5059471130371094,1.4640601873397827,1.4799823760986328,1.4821410179138184
68,1.4735044240951538,1.5024694204330444,1.4608924388885498,1.476751685142517,1.4788964986801147
69,1.4704393148422241,1.499027132987976,1.457754373550415,1.4735513925552368,1.4756821393966675
70,1.467399001121521,1.4956187009811401,1.454645037651062,1.4703806638717651,1.4724966287612915
71,1.4643833637237549,1.4922444820404053,1.4515641927719116,1.4672383069992065,1.4693400859832764
72,1.4613920450210571,1.4889031648635864,1.448510766029358,1.464124083518982,1.4662119150161743
73,1.4584239721298218,1.4855941534042358,1.4454845190048218,1.461037516593933,1.4631099700927734
74,1.4554798603057861,1.4823168516159058,1.4424852132797241,1.4579781293869019,1.4600356817245483
75,1.452557921409607,1.4790711402893066,1.4395116567611694,1.45494544506073,1.4569882154464722
76,1.4496585130691528,1.4758549928665161,1.4365638494491577,1.4519389867782593,1.4539660215377808
77,1.4467815160751343,1.4726693630218506,1.4336411952972412,1.4489578008651733,1.450969934463501
78,1.4439258575439453,1.4695128202438354,1.4307433366775513,1.4460023641586304,1.4479984045028687
79,1.4410922527313232,1.4663846492767334,1.427869439125061,1.4430716037750244,1.4450515508651733
80,1.438279151916504,1.4632853269577026,1.4250197410583496,1.4401649236679077,1.4421286582946777
81,1.4354866743087769,1.4602129459381104,1.4221932888031006,1.4372824430465698,1.4392297267913818
