,trial_0,trial_1,trial_2
855,1.6954013109207153,1.6967103481292725,1.6989598274230957
856,1.6952977180480957,1.6966030597686768,1.6988588571548462
857,1.6951940059661865,1.6964952945709229,1.698757529258728
858,1.6950905323028564,1.6963882446289062,1.6986563205718994
859,1.6949869394302368,1.6962814331054688,1.6985554695129395
860,1.6948840618133545,1.6961746215820312,1.6984543800354004
861,1.6947808265686035,1.6960684061050415,1.6983542442321777
862,1.6946778297424316,1.6959617137908936,1.6982533931732178
863,1.694575309753418,1.6958554983139038,1.6981533765792847
864,1.6944726705551147,1.6957495212554932,1.6980528831481934
865,1.6943705081939697,1.6956435441970825,1.6979533433914185
866,1.6942682266235352,1.695537805557251,1.697853446006775
867,1.6941659450531006,1.6954325437545776,1.6977537870407104
868,1.6940642595291138,1.695326566696167,1.697654128074646
869,1.6939622163772583,1.6952219009399414,1.6975553035736084
870,1.6938607692718506,1.6951168775558472,1.6974562406539917
871,1.6937593221664429,1.695011854171753,1.6973567008972168
872,1.693658471107483,1.694907307624817,1.6972583532333374
873,1.6935571432113647,1.694802165031433,1.6971595287322998
874,1.693455696105957,1.6946982145309448,1.6970614194869995
875,1.6933554410934448,1.694593906402588,1.696962594985962
876,1.6932547092437744,1.69448983669281,1.6968649625778198
877,1.693154215812683,1.6943861246109009,1.69676673412323
878,1.6930540800094604,1.6942825317382812,1.696669101715088
879,1.6929538249969482,1.6941787004470825,1.6965712308883667
880,1.692853569984436,1.694075345993042,1.6964738368988037
881,1.6927539110183716,1.693972110748291,1.6963762044906616
882,1.6926544904708862,1.6938693523406982,1.6962796449661255
883,1.6925548315048218,1.6937665939331055,1.696182370185852
884,1.6924551725387573,1.6936638355255127,1.6960855722427368
885,1.6923558712005615,1.693561315536499,1.695988655090332
886,1.6922574043273926,1.6934592723846436,1.6958924531936646
887,1.6921582221984863,1.6933566331863403,1.6957961320877075
888,1.6920596361160278,1.6932547092437744,1.6957000494003296
889,1.6919606924057007,1.6931531429290771,1.6956037282943726
890,1.6918625831604004,1.6930513381958008,1.6955076456069946
891,1.6917643547058105,1.6929500102996826,1.6954121589660645
892,1.6916661262512207,1.692848563194275,1.6953166723251343
893,1.691568374633789,1.6927471160888672,1.695221185684204
894,1.6914703845977783,1.6926459074020386,1.695125699043274
895,1.6913727521896362,1.6925450563430786,1.6950305700302124
896,1.6912750005722046,1.6924445629119873,1.6949360370635986
897,1.6911776065826416,1.6923437118530273,1.694840431213379
898,1.6910806894302368,1.6922434568405151,1.6947462558746338
899,1.690983533859253,1.6921433210372925,1.6946516036987305
900,1.690886378288269,1.692043423652649,1.6945573091506958
901,1.6907894611358643,1.6919435262680054,1.6944632530212402
902,1.6906933784484863,1.6918437480926514,1.6943687200546265
903,1.6905968189239502,1.691744089126587,1.6942752599716187
904,1.6905004978179932,1.6916447877883911,1.694181203842163
905,1.6904045343399048,1.6915456056594849,1.694088101387024
906,1.6903080940246582,1.69144606590271,1.6939945220947266
907,1.6902120113372803,1.6913474798202515,1.6939010620117188
908,1.6901166439056396,1.6912485361099243,1.6938081979751587
909,1.6900207996368408,1.6911495923995972,1.6937154531478882
910,1.6899259090423584,1.6910508871078491,1.693622350692749
911,1.6898303031921387,1.6909528970718384,1.6935296058654785
912,1.6897351741790771,1.6908550262451172,1.6934372186660767
913,1.6896402835845947,1.6907564401626587,1.6933443546295166
914,1.689545750617981,1.6906588077545166,1.6932523250579834
915,1.689450979232788,1.6905611753463745,1.693160057067871
916,1.6893563270568848,1.6904640197753906,1.693068265914917
917,1.689261555671692,1.690366268157959,1.6929765939712524
918,1.6891674995422363,1.690269112586975,1.692884922027588
919,1.6890733242034912,1.6901718378067017,1.692793846130371
920,1.6889796257019043,1.690075397491455,1.692702293395996
921,1.6888856887817383,1.6899785995483398,1.692610740661621
922,1.688792109489441,1.6898818016052246,1.6925201416015625
923,1.688698649406433,1.6897852420806885,1.6924290657043457
924,1.688605546951294,1.689689040184021,1.6923381090164185
925,1.6885119676589966,1.689592957496643,1.692247748374939
926,1.6884187459945679,1.6894967555999756,1.69215726852417
927,1.688326120376587,1.6894006729125977,1.6920669078826904
928,1.6882325410842896,1.689305067062378,1.691976547241211
929,1.688140630722046,1.6892095804214478,1.6918864250183105
930,1.6880475282669067,1.6891140937805176,1.691796898841858
931,1.687955617904663,1.689018964767456,1.6917070150375366
932,1.6878629922866821,1.6889240741729736,1.6916173696517944
933,1.6877710819244385,1.6888290643692017,1.691528081893921
934,1.6876790523529053,1.6887339353561401,1.691438913345337
935,1.6875876188278198,1.688639521598816,1.6913490295410156
936,1.6874957084655762,1.6885451078414917,1.6912604570388794
937,1.6874041557312012,1.6884509325027466,1.691171646118164
938,1.6873126029968262,1.6883561611175537,1.6910830736160278
939,1.6872215270996094,1.6882622241973877,1.690994143486023
940,1.6871302127838135,1.6881682872772217,1.6909058094024658
941,1.6870390176773071,1.6880744695663452,1.6908173561096191
942,1.6869481801986694,1.6879810094833374,1.6907293796539307
943,1.6868577003479004,1.687887191772461,1.690641164779663
944,1.6867669820785522,1.6877942085266113,1.6905531883239746
945,1.6866768598556519,1.687700867652893,1.6904655694961548
946,1.686585783958435,1.6876078844070435,1.6903780698776245
947,1.6864962577819824,1.6875152587890625,1.6902903318405151
948,1.6864060163497925,1.6874223947525024,1.6902031898498535
949,1.6863161325454712,1.687329649925232,1.6901158094406128
950,1.6862263679504395,1.68723726272583,1.6900286674499512
951,1.6861368417739868,1.6871451139450073,1.6899420022964478
952,1.6860475540161133,1.687052845954895,1.6898553371429443
953,1.6859582662582397,1.6869606971740723,1.6897687911987305
954,1.6858689785003662,1.6868689060211182,1.6896820068359375
955,1.685779333114624,1.6867769956588745,1.6895959377288818
956,1.6856908798217773,1.686685562133789,1.6895095109939575
957,1.6856023073196411,1.6865936517715454,1.6894233226776123
958,1.6855136156082153,1.6865025758743286,1.6893373727798462
959,1.6854244470596313,1.6864116191864014,1.6892513036727905
960,1.6853365898132324,1.6863205432891846,1.6891660690307617
961,1.6852481365203857,1.6862294673919678,1.6890801191329956
962,1.685159683227539,1.6861388683319092,1.6889950037002563
963,1.6850719451904297,1.6860483884811401,1.688909649848938
964,1.6849843263626099,1.6859580278396606,1.6888244152069092
965,1.684896469116211,1.685867428779602,1.6887394189834595
966,1.6848089694976807,1.685776948928833,1.6886545419692993
967,1.6847212314605713,1.6856871843338013,1.6885696649551392
968,1.6846339702606201,1.6855970621109009,1.6884852647781372
969,1.6845465898513794,1.6855077743530273,1.6884006261825562
970,1.6844596862792969,1.685417890548706,1.6883164644241333
971,1.6843724250793457,1.6853289604187012,1.6882319450378418
972,1.684286117553711,1.6852391958236694,1.6881479024887085
973,1.6841992139816284,1.6851500272750854,1.6880637407302856
974,1.6841124296188354,1.6850615739822388,1.6879802942276
975,1.6840260028839111,1.6849724054336548,1.687896490097046
976,1.6839402914047241,1.6848833560943604,1.6878132820129395
977,1.683854103088379,1.684794545173645,1.6877297163009644
978,1.6837676763534546,1.6847059726715088,1.6876466274261475
979,1.683681607246399,1.6846176385879517,1.6875636577606201
980,1.683596134185791,1.6845295429229736,1.687480092048645
981,1.683510422706604,1.6844412088394165,1.6873972415924072
982,1.683424472808838,1.6843533515930176,1.6873146295547485
983,1.6833397150039673,1.6842652559280396,1.6872318983078003
984,1.6832540035247803,1.6841779947280884,1.6871494054794312
985,1.683168888092041,1.684090256690979,1.6870671510696411
986,1.68308424949646,1.6840028762817383,1.6869847774505615
987,1.6829993724822998,1.6839154958724976,1.6869027614593506
988,1.682914137840271,1.6838282346725464,1.686820387840271
989,1.68282949924469,1.6837410926818848,1.6867387294769287
990,1.682745337486267,1.6836544275283813,1.686657190322876
