,trial_0
388,1.3558260202407837
389,1.355493187904358
390,1.3551615476608276
391,1.3548314571380615
392,1.35450279712677
393,1.3541755676269531
394,1.3538495302200317
395,1.3535250425338745
396,1.3532018661499023
397,1.3528800010681152
398,1.3525595664978027
399,1.3522403240203857
400,1.3519223928451538
401,1.3516055345535278
402,1.3512905836105347
403,1.3509763479232788
404,1.350663185119629
405,1.350352168083191
406,1.3500419855117798
407,1.349732756614685
408,1.3494248390197754
409,1.3491183519363403
410,1.3488130569458008
411,1.3485089540481567
412,1.3482056856155396
413,1.3479042053222656
414,1.3476041555404663
415,1.3473044633865356
416,1.3470057249069214
417,1.346709132194519
418,1.346413016319275
419,1.3461180925369263
420,1.3458243608474731
421,1.345531940460205
422,1.3452404737472534
423,1.3449499607086182
424,1.3446606397628784
425,1.3443728685379028
426,1.344085693359375
427,1.3437994718551636
428,1.3435146808624268
429,1.343231439590454
430,1.342948317527771
431,1.3426662683486938
432,1.342385172843933
433,1.3421059846878052
434,1.341827392578125
435,1.3415499925613403
436,1.341273307800293
437,1.3409970998764038
438,1.340722918510437
439,1.3404487371444702
440,1.3401761054992676
441,1.3399044275283813
442,1.3396334648132324
443,1.339363932609558
444,1.339095115661621
445,1.338827133178711
446,1.3385603427886963
447,1.3382943868637085
448,1.3380290269851685
449,1.337764859199524
450,1.3375017642974854
451,1.3372392654418945
452,1.3369778394699097
453,1.3367172479629517
454,1.33645761013031
455,1.3361988067626953
456,1.3359408378601074
457,1.3356835842132568
458,1.3354276418685913
459,1.335172414779663
460,1.334917664527893
461,1.334664225578308
462,1.33441162109375
463,1.3341596126556396
464,1.3339085578918457
465,1.3336580991744995
466,1.3334085941314697
467,1.3331600427627563
468,1.3329122066497803
469,1.3326648473739624
470,1.3324187994003296
471,1.332173228263855
472,1.3319287300109863
473,1.331684947013855
474,1.3314415216445923
475,1.3311994075775146
476,1.3309576511383057
477,1.3307169675827026
478,1.3304771184921265
479,1.3302373886108398
480,1.3299988508224487
481,1.329761028289795
482,1.3295239210128784
483,1.3292875289916992
484,1.3290518522262573
485,1.3288171291351318
486,1.328582763671875
487,1.3283493518829346
488,1.3281164169311523
489,1.327884554862976
490,1.3276532888412476
491,1.3274224996566772
492,1.3271924257278442
493,1.326963186264038
494,1.3267346620559692
495,1.326506495475769
496,1.3262792825698853
497,1.3260523080825806
498,1.32582688331604
499,1.3256014585494995
500,1.3253767490386963
501,1.3251529932022095
502,1.3249295949935913
503,1.3247069120407104
504,1.3244848251342773
505,1.324263095855713
506,1.324042558670044
507,1.3238223791122437
508,1.3236029148101807
509,1.3233836889266968
510,1.323165774345398
511,1.3229478597640991
512,1.3227308988571167
513,1.322514295578003
514,1.3222981691360474
515,1.3220831155776978
516,1.3218683004379272
517,1.3216543197631836
518,1.3214409351348877
519,1.3212274312973022
520,1.3210155963897705
521,1.3208035230636597
522,1.3205926418304443
523,1.3203818798065186
524,1.3201717138290405
525,1.3199620246887207
526,1.3197535276412964
527,1.3195449113845825
528,1.319337248802185
529,1.3191295862197876
530,1.318922758102417
531,1.3187166452407837
532,1.3185112476348877
533,1.3183057308197021
534,1.318101167678833
535,1.3178972005844116
536,1.3176935911178589
537,1.3174903392791748
538,1.317287802696228
539,1.317086100578308
540,1.3168843984603882
541,1.3166835308074951
542,1.3164829015731812
543,1.3162826299667358
544,1.316083550453186
545,1.3158847093582153
546,1.3156859874725342
547,1.3154877424240112
548,1.315290093421936
549,1.3150935173034668
550,1.3148964643478394
551,1.3147004842758179
552,1.314504861831665
553,1.3143099546432495
554,1.3141154050827026
555,1.313921332359314
556,1.3137273788452148
557,1.3135343790054321
558,1.313341498374939
559,1.313148856163025
560,1.3129572868347168
561,1.3127658367156982
562,1.3125747442245483
563,1.3123842477798462
564,1.3121941089630127
565,1.3120044469833374
566,1.311815619468689
567,1.31162691116333
568,1.3114385604858398
569,1.311250925064087
570,1.3110631704330444
571,1.3108762502670288
572,1.3106896877288818
573,1.3105037212371826
574,1.3103176355361938
575,1.3101327419281006
576,1.3099476099014282
577,1.3097628355026245
578,1.3095792531967163
579,1.30939519405365
580,1.3092118501663208
581,1.30902898311615
582,1.3088470697402954
583,1.3086646795272827
584,1.3084831237792969
585,1.3083019256591797
586,1.308120846748352
587,1.3079407215118408
588,1.307760238647461
589,1.3075809478759766
590,1.3074017763137817
591,1.307222604751587
592,1.3070441484451294
593,1.3068660497665405
594,1.306688666343689
595,1.3065108060836792
596,1.3063338994979858
597,1.3061574697494507
598,1.3059810400009155
599,1.3058052062988281
600,1.3056296110153198
601,1.3054546117782593
602,1.3052799701690674
603,1.3051049709320068
604,1.3049312829971313
605,1.3047574758529663
606,1.3045836687088013
607,1.3044109344482422
608,1.3042385578155518
609,1.3040661811828613
610,1.3038939237594604
611,1.3037222623825073
612,1.303551197052002
613,1.3033803701400757
614,1.3032094240188599
615,1.3030394315719604
616,1.3028696775436401
617,1.3027000427246094
618,1.3025307655334473
619,1.3023618459701538
620,1.30219304561615
621,1.3020251989364624
622,1.3018571138381958
623,1.3016893863677979
624,1.3015226125717163
625,1.301355242729187
626,1.3011887073516846
627,1.3010225296020508
628,1.3008564710617065
629,1.300690770149231
630,1.300525188446045
631,1.3003604412078857
632,1.3001960515975952
633,1.300031065940857
634,1.299867033958435
635,1.2997033596038818
636,1.2995396852493286
637,1.299376368522644
638,1.2992138862609863
639,1.2990511655807495
640,1.29888916015625
641,1.2987269163131714
642,1.29856538772583
643,1.2984038591384888
644,1.2982426881790161
645,1.2980817556381226
646,1.2979211807250977
647,1.2977615594863892
648,1.2976014614105225
649,1.2974419593811035
650,1.2972824573516846
651,1.2971233129501343
652,1.2969647645950317
653,1.2968062162399292
654,1.2966477870941162
655,1.296489953994751
656,1.2963324785232544
657,1.2961745262145996
658,1.2960178852081299
659,1.295860767364502
660,1.2957041263580322
661,1.2955482006072998
662,1.2953919172286987
663,1.295236587524414
664,1.2950809001922607
665,1.294925570487976
666,1.29477059841156
667,1.2946162223815918
668,1.2944614887237549
669,1.2943075895309448
670,1.2941535711288452
671,1.2940000295639038
672,1.2938467264175415
673,1.2936934232711792
674,1.2935407161712646
675,1.2933881282806396
676,1.2932355403900146
677,1.2930833101272583
678,1.2929320335388184
679,1.2927802801132202
680,1.2926286458969116
681,1.2924777269363403
682,1.292326807975769
683,1.2921764850616455
684,1.2920259237289429
685,1.2918756008148193
686,1.291725993156433
687,1.2915761470794678
688,1.2914267778396606
689,1.2912780046463013
690,1.2911288738250732
691,1.2909801006317139
692,1.2908315658569336
693,1.290683627128601
694,1.2905354499816895
695,1.2903881072998047
696,1.290241003036499
697,1.2900933027267456
698,1.289946436882019
699,1.289799451828003
700,1.2896525859832764
701,1.2895060777664185
702,1.2893602848052979
703,1.2892144918441772
704,1.2890684604644775
705,1.2889233827590942
706,1.2887777090072632
707,1.2886333465576172
708,1.2884883880615234
709,1.288343906402588
710,1.2881993055343628
711,1.2880553007125854
712,1.2879114151000977
713,1.287767767906189
714,1.2876242399215698
715,1.2874811887741089
716,1.2873382568359375
717,1.2871955633163452
718,1.2870527505874634
719,1.2869104146957397
720,1.2867679595947266
721,1.2866262197494507
722,1.2864845991134644
723,1.2863426208496094
724,1.2862014770507812
725,1.2860603332519531
726,1.2859193086624146
727,1.2857792377471924
728,1.2856385707855225
729,1.285497784614563
730,1.2853578329086304
731,1.2852182388305664
732,1.2850784063339233
733,1.2849388122558594
734,1.284799575805664
735,1.2846602201461792
736,1.284521460533142
737,1.2843828201293945
738,1.284244418144226
739,1.284105658531189
740,1.2839678525924683
741,1.2838298082351685
742,1.2836921215057373
743,1.2835545539855957
744,1.2834173440933228
745,1.2832801342010498
746,1.2831429243087769
747,1.2830064296722412
748,1.2828696966171265
749,1.2827333211898804
750,1.2825968265533447
751,1.2824609279632568
752,1.2823249101638794
753,1.2821894884109497
754,1.282053828239441
755,1.2819188833236694
756,1.2817835807800293
757,1.281648874282837
758,1.2815139293670654
759,1.2813793420791626
760,1.281245231628418
761,1.2811106443405151
762,1.28097665309906
763,1.2808427810668945
764,1.2807092666625977
765,1.2805758714675903
766,1.280442476272583
