,trial_0
594,0.8625521659851074
595,0.862658679485321
596,0.8587424159049988
597,0.8589393496513367
598,0.8605400323867798
599,0.8631006479263306
600,0.8607161641120911
601,0.8604912161827087
602,0.8601555824279785
603,0.8608922958374023
604,0.861850380897522
605,0.8576936721801758
606,0.8619349598884583
607,0.8597323298454285
608,0.8606759309768677
609,0.8604631423950195
610,0.8607532382011414
611,0.8619710803031921
612,0.8586210608482361
613,0.8621869087219238
614,0.8599519729614258
615,0.8582587242126465
616,0.860990047454834
617,0.861555278301239
618,0.8593375086784363
619,0.8587737083435059
620,0.8571206331253052
621,0.8615930676460266
622,0.8607315421104431
623,0.8577156066894531
624,0.8579447865486145
625,0.8600488901138306
626,0.8591569066047668
627,0.8590548634529114
628,0.8578247427940369
629,0.858665943145752
630,0.8565136790275574
631,0.8603598475456238
632,0.856808602809906
633,0.8592066764831543
634,0.8570713996887207
635,0.8597273826599121
636,0.8612319231033325
637,0.8569813966751099
638,0.8593398332595825
639,0.8570739030838013
640,0.8600266575813293
641,0.8581059575080872
642,0.8587285280227661
643,0.8589875102043152
644,0.8568588495254517
645,0.8601043820381165
646,0.8556519746780396
647,0.8566713333129883
648,0.8578405380249023
649,0.8590021133422852
650,0.8572444319725037
651,0.8588168025016785
652,0.860063374042511
653,0.8573350310325623
654,0.8573379516601562
655,0.8572958111763
656,0.857580304145813
657,0.8581975102424622
658,0.855864942073822
659,0.8578174710273743
660,0.8558400273323059
661,0.8586686253547668
662,0.8576971292495728
663,0.8585898280143738
664,0.8580030798912048
665,0.8568167090415955
666,0.8571352362632751
667,0.8578991293907166
668,0.8578735589981079
669,0.853270947933197
670,0.8567199110984802
671,0.8559430241584778
672,0.8554951548576355
673,0.8567330241203308
674,0.8572165369987488
675,0.8573390245437622
676,0.8548173904418945
677,0.8573037385940552
678,0.855638325214386
679,0.8560492396354675
680,0.8574428558349609
681,0.8531689047813416
682,0.8555261492729187
683,0.8544707298278809
684,0.8592531085014343
685,0.8544885516166687
686,0.8535580039024353
687,0.8543754816055298
688,0.8567415475845337
689,0.8563117384910583
690,0.8582711219787598
691,0.8543850779533386
692,0.8528386950492859
693,0.8564215898513794
694,0.8556587100028992
695,0.8573353886604309
696,0.8551585078239441
697,0.852857232093811
698,0.8544667363166809
699,0.8552794456481934
700,0.8568331599235535
701,0.8556354641914368
702,0.8561315536499023
703,0.8522686958312988
704,0.8560931086540222
705,0.8535151481628418
706,0.8569361567497253
707,0.8552145957946777
708,0.8570537567138672
709,0.8550509810447693
710,0.8576812744140625
711,0.8555895090103149
712,0.8546580672264099
713,0.8546188473701477
714,0.8554364442825317
715,0.8535324335098267
716,0.8540592193603516
717,0.8536772727966309
718,0.8566768765449524
719,0.8543090224266052
720,0.857596218585968
721,0.854009747505188
722,0.8551451563835144
723,0.8555116653442383
724,0.8531987071037292
725,0.8537785410881042
726,0.854876697063446
727,0.8523339629173279
728,0.8542982339859009
729,0.8545609712600708
730,0.8547384142875671
731,0.85588139295578
732,0.854327380657196
733,0.8514191508293152
734,0.8538768887519836
735,0.8544450998306274
736,0.8518235087394714
737,0.8554908633232117
738,0.8518486022949219
739,0.8573805093765259
740,0.8540460467338562
741,0.8549443483352661
742,0.8527704477310181
743,0.8524242639541626
744,0.8502268195152283
745,0.8532642722129822
746,0.8521093726158142
747,0.8548462986946106
748,0.8528311848640442
749,0.8555065989494324
750,0.8511297106742859
751,0.8511202931404114
752,0.8533139228820801
753,0.8524194955825806
754,0.8531386256217957
755,0.8518556952476501
756,0.853384792804718
757,0.8565034866333008
758,0.8511369824409485
759,0.8528311848640442
760,0.8540706634521484
761,0.8502349853515625
762,0.8530354499816895
763,0.8517996668815613
764,0.8542308807373047
765,0.8524171113967896
766,0.8525195121765137
767,0.8530101776123047
768,0.8532509207725525
769,0.8516955375671387
770,0.8521833419799805
771,0.854949414730072
772,0.8521865010261536
773,0.8529828190803528
774,0.8538838624954224
775,0.8503629565238953
776,0.8538671731948853
777,0.8529157638549805
778,0.8500553369522095
779,0.8511051535606384
780,0.8502640128135681
781,0.8515985608100891
782,0.8512944579124451
783,0.85212641954422
784,0.8552640080451965
785,0.8553727269172668
786,0.8525692820549011
787,0.8520594835281372
788,0.8502377867698669
789,0.848773181438446
790,0.8543179631233215
791,0.8518280386924744
792,0.8493099212646484
793,0.8494523167610168
794,0.8530710339546204
795,0.8515934944152832
796,0.8508548736572266
797,0.8525915145874023
798,0.8511573672294617
799,0.8514242172241211
800,0.8515181541442871
801,0.853628933429718
802,0.8520683646202087
803,0.8491663932800293
804,0.8505147099494934
805,0.8496757745742798
806,0.8543623089790344
807,0.8542585372924805
808,0.8501300811767578
809,0.85016268491745
810,0.8486843109130859
811,0.850079357624054
812,0.8517226576805115
813,0.8513361215591431
814,0.8540230989456177
815,0.8540288805961609
816,0.8531864285469055
817,0.8511686325073242
818,0.8506981730461121
819,0.8495770692825317
820,0.8487809300422668
821,0.8504131436347961
822,0.8508407473564148
823,0.8491126298904419
824,0.8506366610527039
825,0.851768434047699
826,0.8498587608337402
827,0.8501513600349426
828,0.8516479730606079
829,0.8488789796829224
830,0.8506627082824707
831,0.8520310521125793
832,0.8489493727684021
833,0.8506447672843933
834,0.8523479700088501
835,0.8521071672439575
836,0.8501372337341309
837,0.8547598719596863
838,0.8494424819946289
839,0.8515341877937317
840,0.8487408757209778
841,0.8497390151023865
842,0.8488070368766785
843,0.8506278991699219
844,0.8499554991722107
845,0.8514233827590942
846,0.8512534499168396
847,0.850241482257843
848,0.8509218096733093
849,0.8507922291755676
850,0.8483200073242188
851,0.8513981699943542
852,0.8498001098632812
853,0.8504769206047058
854,0.8520084619522095
855,0.8504897356033325
856,0.8484728932380676
857,0.8514219522476196
858,0.8508928418159485
859,0.8505471348762512
860,0.846397340297699
861,0.8499922752380371
862,0.8512943387031555
863,0.8485156297683716
864,0.8470227122306824
865,0.8511719107627869
866,0.8515186309814453
867,0.8492010235786438
868,0.8498684167861938
869,0.8483020663261414
870,0.8494190573692322
871,0.8497099280357361
872,0.8476962447166443
873,0.8495774269104004
874,0.8483955264091492
875,0.8498829007148743
876,0.8483723998069763
877,0.8481532335281372
878,0.849146842956543
879,0.8455573320388794
880,0.8510103225708008
881,0.849539577960968
882,0.8497457504272461
883,0.8480639457702637
884,0.8511881232261658
885,0.8508198857307434
886,0.8488699197769165
887,0.8501331210136414
888,0.8486235737800598
889,0.8499309420585632
890,0.8497171401977539
891,0.8512769937515259
892,0.8497723937034607
893,0.8483465313911438
894,0.8493574261665344
895,0.849216639995575
896,0.8484193086624146
897,0.8493594527244568
898,0.8518787622451782
899,0.848973274230957
900,0.8504659533500671
901,0.8471488356590271
902,0.8512407541275024
903,0.8486838340759277
904,0.846971333026886
905,0.8505002856254578
906,0.8497951626777649
907,0.849687397480011
908,0.8500474095344543
909,0.8465235829353333
910,0.851585865020752
911,0.8480604290962219
912,0.8486489653587341
913,0.8512102365493774
914,0.8504123091697693
915,0.8492321968078613
916,0.8468450903892517
917,0.8474858403205872
918,0.8486546874046326
919,0.8487960696220398
920,0.8496160507202148
921,0.8469060063362122
922,0.8475373387336731
923,0.8520011305809021
924,0.8460869789123535
925,0.8496068120002747
926,0.8469879031181335
927,0.8475233316421509
928,0.8491180539131165
929,0.8493175506591797
930,0.8482069969177246
931,0.8530091643333435
932,0.8481607437133789
933,0.8490591049194336
934,0.8480681777000427
935,0.851753830909729
936,0.850369393825531
937,0.8487004637718201
938,0.8496198654174805
939,0.8470985293388367
940,0.8498861193656921
941,0.8477975726127625
942,0.848251461982727
943,0.8472295999526978
944,0.846890926361084
945,0.8477906584739685
946,0.8495532274246216
947,0.8500989079475403
948,0.8506636023521423
949,0.8472862243652344
950,0.8481327891349792
951,0.8459486961364746
952,0.8484512567520142
953,0.8475633859634399
954,0.848835289478302
955,0.8483057022094727
956,0.8456076979637146
957,0.848192036151886
958,0.8473192453384399
959,0.8480809330940247
960,0.849678635597229
961,0.8508308529853821
962,0.8445521593093872
963,0.8481031656265259
964,0.8472577333450317
965,0.8468756079673767
966,0.8487986922264099
967,0.8471956253051758
968,0.846705436706543
969,0.8455519080162048
970,0.8482301831245422
971,0.8475036025047302
972,0.846871554851532
973,0.8478423357009888
974,0.8477574586868286
975,0.8490911722183228
976,0.8501812219619751
977,0.849816620349884
978,0.8469031453132629
979,0.8466591835021973
980,0.8492382168769836
981,0.8476404547691345
982,0.8452868461608887
