,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0,2.0814616680145264,2.074777841567993,2.085881233215332,2.0785186290740967,2.0717532634735107,2.072988271713257,2.087484836578369,2.0791895389556885,2.0675697326660156,2.0764267444610596
1,4.5760931968688965,4.807077407836914,4.7979044914245605,4.887736797332764,4.411433219909668,7.317000865936279,4.7014570236206055,4.408848762512207,4.605203151702881,4.544665813446045
2,9.126322746276855,9.2391996383667,8.392152786254883,9.483903884887695,10.170351028442383,11.229365348815918,9.04551887512207,6.422504425048828,9.064530372619629,8.012231826782227
3,19.591796875,13.449711799621582,17.74860191345215,17.83710289001465,13.318800926208496,20.60920524597168,14.101107597351074,17.424072265625,16.758291244506836,18.03377342224121
4,19.1236515045166,18.13485336303711,21.307697296142578,20.432720184326172,19.080690383911133,22.931921005249023,19.367084503173828,17.55516242980957,19.63770294189453,22.861143112182617
5,16.699018478393555,15.665499687194824,19.647916793823242,20.047521591186523,20.080564498901367,14.512957572937012,16.91937828063965,14.775660514831543,19.140979766845703,16.06890106201172
6,14.759242057800293,12.343478202819824,15.332869529724121,13.798201560974121,17.517927169799805,10.994757652282715,12.365436553955078,11.438630104064941,16.101003646850586,13.057426452636719
7,12.023932456970215,10.17771053314209,12.444965362548828,14.397415161132812,10.818979263305664,10.751758575439453,9.172600746154785,9.44806957244873,13.9962739944458,10.813011169433594
8,8.626352310180664,7.164312839508057,11.173205375671387,14.623717308044434,5.656839370727539,9.323257446289062,6.3812174797058105,8.397871971130371,9.879132270812988,7.563040256500244
9,5.596736431121826,6.296268939971924,7.133947849273682,7.8504838943481445,7.809311866760254,7.256770610809326,5.434565544128418,7.829408168792725,5.824952602386475,6.5888991355896
10,6.817531585693359,5.619350910186768,7.061808109283447,5.841887950897217,6.476909637451172,7.462026119232178,5.584689617156982,5.53773832321167,6.776336193084717,6.8502631187438965
11,6.360807418823242,5.2789130210876465,6.274747371673584,6.4363579750061035,5.034750461578369,5.251054763793945,4.454728126525879,4.213354587554932,6.923698425292969,5.301600933074951
12,4.146915435791016,3.9802539348602295,5.185642242431641,6.446353435516357,4.024394512176514,3.6747779846191406,3.4736454486846924,4.41297721862793,4.9558024406433105,3.682115316390991
13,4.324368476867676,4.500998020172119,5.806110382080078,5.947655200958252,4.492840766906738,4.945807933807373,4.7746500968933105,4.6337151527404785,4.539667129516602,4.587280750274658
14,6.528506755828857,5.729189395904541,6.46417760848999,8.10702896118164,6.348947048187256,6.2930073738098145,5.758528232574463,6.815030097961426,6.181288242340088,6.08585262298584
15,8.016979217529297,5.665998458862305,7.1622314453125,7.544752597808838,6.590706825256348,6.207557201385498,5.7839674949646,7.758617401123047,7.1615777015686035,5.831895351409912
16,6.548626899719238,4.646493434906006,6.260550022125244,6.743450164794922,5.4097208976745605,6.171669960021973,5.229780673980713,6.030957221984863,5.819033145904541,5.366696834564209
17,4.621516704559326,3.5765292644500732,4.367269039154053,4.77021598815918,4.227389812469482,3.8859450817108154,3.605139970779419,4.0610671043396,4.695621013641357,4.258719444274902
18,4.883365154266357,2.5557806491851807,3.448974609375,2.9888083934783936,4.0017924308776855,2.8995959758758545,2.560950517654419,3.6345977783203125,3.5368599891662598,3.362107992172241
19,3.7120285034179688,2.4024009704589844,3.816093921661377,3.0554609298706055,2.880920171737671,2.7842257022857666,2.8250632286071777,2.612635374069214,3.255208969116211,3.0473904609680176
20,2.563793897628784,2.2233262062072754,3.31536865234375,3.050030469894409,2.813763380050659,2.560051679611206,2.356825351715088,2.839247226715088,2.7201154232025146,2.5848538875579834
21,3.2122528553009033,2.25001859664917,2.8258838653564453,3.041559934616089,3.303319215774536,2.380054235458374,2.275573492050171,2.9061949253082275,2.6264030933380127,2.5945944786071777
22,2.8682196140289307,2.080153465270996,2.7491981983184814,2.884032964706421,2.199183702468872,1.9953813552856445,2.200045347213745,2.399641513824463,2.4526050090789795,2.4093921184539795
23,2.49375057220459,1.8205530643463135,2.529695510864258,2.3830440044403076,2.0606727600097656,1.8824379444122314,1.7754347324371338,2.129838705062866,2.092602014541626,2.2066657543182373
24,2.614422559738159,2.1106388568878174,2.308645486831665,2.172295331954956,2.592644691467285,2.133463144302368,2.2141759395599365,2.342538595199585,2.2189319133758545,2.3679468631744385
25,2.2798986434936523,2.112164258956909,2.494408130645752,2.3691823482513428,2.362640142440796,1.8854420185089111,2.408963203430176,2.3601882457733154,2.2975621223449707,2.4469239711761475
26,2.618267774581909,2.221087694168091,2.7483413219451904,2.527951955795288,2.4208436012268066,2.168149709701538,2.2088654041290283,2.612316370010376,2.3068196773529053,2.380189895629883
27,2.639510154724121,2.1888985633850098,2.6269335746765137,2.62479567527771,2.622298240661621,2.3397819995880127,2.288485288619995,2.3917908668518066,2.445845365524292,2.395761489868164
28,2.2799551486968994,2.0253684520721436,2.6062095165252686,2.3394975662231445,1.986899971961975,2.0215508937835693,1.9437751770019531,2.3295485973358154,2.1095540523529053,2.2993662357330322
29,2.1730313301086426,1.6936877965927124,2.0888657569885254,2.074639320373535,1.8705097436904907,1.7008949518203735,1.7472046613693237,2.0183286666870117,1.8120962381362915,1.9233225584030151
30,1.6347938776016235,1.4784682989120483,1.8372400999069214,1.9387842416763306,1.790071725845337,1.4590446949005127,1.4886125326156616,1.856985330581665,1.5330678224563599,1.8623636960983276
31,1.6582250595092773,1.3182148933410645,1.6096880435943604,1.705243706703186,1.7312196493148804,1.4133577346801758,1.3605471849441528,1.8835724592208862,1.501427173614502,1.6225389242172241
32,1.6746091842651367,1.3221553564071655,1.614351511001587,1.60918128490448,1.5574270486831665,1.3799514770507812,1.3376003503799438,1.6980698108673096,1.416759729385376,1.5764654874801636
33,1.499259352684021,1.1853700876235962,1.5166763067245483,1.5613042116165161,1.4891427755355835,1.3295925855636597,1.2154148817062378,1.6161006689071655,1.4022845029830933,1.4428073167800903
34,1.474124789237976,1.2481120824813843,1.5028449296951294,1.3549143075942993,1.4762650728225708,1.2114394903182983,1.3231561183929443,1.520280361175537,1.2573479413986206,1.390939474105835
35,1.3475226163864136,1.3141837120056152,1.386452078819275,1.3212080001831055,1.5046329498291016,1.2816579341888428,1.322851538658142,1.57378089427948,1.157387375831604,1.4353941679000854
36,1.4523195028305054,1.2985583543777466,1.3078322410583496,1.6160898208618164,1.5109612941741943,1.300012230873108,1.3580483198165894,1.480533242225647,1.3434661626815796,1.324311375617981
37,1.627435564994812,1.3290585279464722,1.3978828191757202,1.5089606046676636,1.5940570831298828,1.4967468976974487,1.3106966018676758,1.4490021467208862,1.5350029468536377,1.3638502359390259
38,1.4766653776168823,1.4031952619552612,1.5020309686660767,1.46902596950531,1.4496301412582397,1.4083234071731567,1.439287543296814,1.486246109008789,1.5865527391433716,1.4050374031066895
39,1.4718976020812988,1.3762791156768799,1.4907926321029663,1.483054518699646,1.422282099723816,1.395891547203064,1.3832178115844727,1.4307794570922852,1.4916374683380127,1.4216790199279785
40,1.4016770124435425,1.2544249296188354,1.3407350778579712,1.4258583784103394,1.3285707235336304,1.285272240638733,1.2930243015289307,1.2958381175994873,1.4555134773254395,1.3534687757492065
41,1.3387789726257324,1.1800187826156616,1.2582162618637085,1.3503988981246948,1.2686257362365723,1.230594515800476,1.2086924314498901,1.2238825559616089,1.4340095520019531,1.2112611532211304
42,1.2644692659378052,1.109106421470642,1.1870074272155762,1.2416504621505737,1.1976850032806396,1.1535091400146484,1.1290580034255981,1.1321747303009033,1.356506586074829,1.2078747749328613
43,1.2246341705322266,1.0749038457870483,1.1643480062484741,1.216715693473816,1.147959589958191,1.1633877754211426,1.0897446870803833,1.1169847249984741,1.2694687843322754,1.1521164178848267
44,1.115775465965271,1.055302381515503,1.0853276252746582,1.1678495407104492,1.0910866260528564,1.0547254085540771,1.0722053050994873,1.0834506750106812,1.1957179307937622,1.0896793603897095
45,1.126965880393982,1.1050280332565308,1.0360307693481445,1.1064924001693726,1.145286202430725,1.0934655666351318,1.1077712774276733,1.07017982006073,1.1219161748886108,1.1012041568756104
46,1.1496576070785522,1.0707576274871826,1.0910614728927612,1.119360089302063,1.1069693565368652,1.1145927906036377,1.09898042678833,1.0866440534591675,1.166688323020935,1.118148922920227
